"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family.x","genus","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","scientific_name","species_gbif","status_ref","valid_as_ref","valid_as_ref_habitat","family_ref","genus_ref","status_fb","family_fb","genus_fb","valid_as_fb"
4929831943,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/25508","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Riacho de nome desconhecido","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.988611,-52.748889,NA,NA,NA,NA,NA,NA,"2024-04-25",25,4,2024,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","25508",NA,"Isadora Martins",2024-06-26,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Weferson J. GraÃ§a",NA,NA,2025-05-31 01:24:35.581,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4929831876,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/24639","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla gillmorlisi Kullander & Lucena, 2013","Crenicichla cf. gillmorlisi",NA,"BR","Rio SÃ£o Francisco Falso (BraÃ§o Norte)","ParanÃ¡","PRESENT",3,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-24.846667,-54.126389,NA,NA,NA,NA,NA,NA,"2023-04-30",30,4,2023,8182294,8182294,"PRESERVED_SPECIMEN","UEM","NUP","24639",NA,"Lucas Emilio P Kampfert",2023-07-10,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Heleno BrandÃ£o",NA,NA,2025-05-31 01:24:36.919,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla gillmorlisi Kullander & Lucena 2013","Crenicichla gillmorlisi","Valid","Crenicichla gillmorlisi Kullander & Lucena 2013","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla gillmorlisi"
4929831872,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/24878","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Riacho de nome desconhecido","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-26.134892,-51.862831,NA,NA,NA,NA,NA,NA,"2023-10-10",10,10,2023,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","24878",NA,"Augusto Frota",2023-11-07,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Weferson J GraÃ§a",NA,NA,2025-05-31 01:24:37.044,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4929831871,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/24636","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla mandelburgeri Kullander, 2009","Crenicichla cf. mandelburgeri",NA,"BR","Rio SÃ£o Francisco Falso (BraÃ§o Norte)","ParanÃ¡","PRESENT",4,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-24.868333,-54.130556,NA,NA,NA,NA,NA,NA,"2023-04-30",30,4,2023,2371026,2371026,"PRESERVED_SPECIMEN","UEM","NUP","24636",NA,"Lucas Emilio P Kampfert",2023-07-10,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Heleno BrandÃ£o",NA,NA,2025-05-31 01:24:36.919,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla mandelburgeri Kullander 2009","Crenicichla mandelburgeri","Valid","Crenicichla mandelburgeri Kullander 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla mandelburgeri"
4929831865,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/24411","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla semifasciata (Heckel, 1840)","Crenicichla semifasciata","(Heckel, 1840)","BR","ReservatÃ³rio de Itaipu","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-24.076111,-54.255278,NA,NA,NA,NA,NA,NA,"2023-07-06",6,7,2023,2371018,2371018,"PRESERVED_SPECIMEN","UEM","NUP","24411",NA,"Carla S Pavanelli",2023-07-18,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Carla S Pavanelli",NA,NA,2025-05-31 01:24:37.371,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla semifasciata (Heckel 1840)","Crenicichla semifasciata","Valid","Crenicichla semifasciata (Heckel 1840)","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla semifasciata"
4929831798,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/25563","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Riacho de nome desconhecido","ParanÃ¡","PRESENT",3,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-26.02,-51.816389,NA,NA,NA,NA,NA,NA,"2024-04-20",20,4,2024,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","25563",NA,"Isadora Martins",2024-06-26,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Weferson J. GraÃ§a",NA,NA,2025-05-31 01:24:35.658,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4929831511,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/24980","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Riacho de nome desconhecido","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-26.158258,-51.852511,NA,NA,NA,NA,NA,NA,"2023-10-10",10,10,2023,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","24980",NA,"Augusto Frota",2023-11-29,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Weferson J GraÃ§a",NA,NA,2025-05-31 01:24:37.102,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4929831492,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/24994","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Riacho de nome desconhecido","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-26.134892,-51.862831,NA,NA,NA,NA,NA,NA,"2023-10-10",10,10,2023,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","24994",NA,"Augusto Frota",2023-11-29,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Weferson J GraÃ§a",NA,NA,2025-05-31 01:24:37.103,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4929831356,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/24590","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii",NA,"BR","Rio SÃ£o Francisco Falso (BraÃ§o Norte)","ParanÃ¡","PRESENT",9,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-24.921667,-53.907222,NA,NA,NA,NA,NA,NA,"2022-07-30",30,7,2022,2371008,2371008,"PRESERVED_SPECIMEN","UEM","NUP","24590",NA,"Lucas Emilio P Kampfert",2022-09-28,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Heleno BrandÃ£o",NA,NA,2025-05-31 01:24:36.896,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
4929831349,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/24350","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla mandelburgeri Kullander, 2009","Crenicichla mandelburgeri",NA,"BR","Canal da Piracema","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.449722,-54.603333,NA,NA,NA,NA,NA,NA,"2019-03-15",15,3,2019,2371026,2371026,"PRESERVED_SPECIMEN","UEM","NUP","24350",NA,"Carla S Pavanelli",2020-02-13,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Mauricio Adames",NA,NA,2025-05-31 01:24:37.367,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla mandelburgeri Kullander 2009","Crenicichla mandelburgeri","Valid","Crenicichla mandelburgeri Kullander 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla mandelburgeri"
4856028601,"fef834cd-98f0-4095-af8a-a8c66c1eff24","13e2d6b2-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguapina Kullander & Lucena, 2006","Crenicichla iguapina",NA,"BR","Rio atravessando estrada de terra sob ponte de pedra","São Paulo","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.735833,-48.498611,NA,NA,NA,NA,NA,NA,"2007-07-18",18,7,2007,2371047,2371047,"PRESERVED_SPECIMEN","MZUSP","ICT","99644",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:27.187,NA,"COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguapina Kullander & Lucena 2006","Crenicichla iguapina","Valid","Crenicichla iguapina Kullander & Lucena 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguapina"
4856014375,"fef834cd-98f0-4095-af8a-a8c66c1eff24","100d5c2e-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguapina Kullander & Lucena, 2006","Crenicichla iguapina",NA,"BR","Ribeirão Fria, afl. do Rio Pardo, na fazanda Fria, Estr. Barra do Turvo-Iporanga.","São Paulo","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.738611,-48.509722,NA,NA,NA,NA,NA,NA,"2000-03-21",21,3,2000,2371047,2371047,"PRESERVED_SPECIMEN","MZUSP","ICT","60201",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:23.986,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguapina Kullander & Lucena 2006","Crenicichla iguapina","Valid","Crenicichla iguapina Kullander & Lucena 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguapina"
4856012887,"fef834cd-98f0-4095-af8a-a8c66c1eff24","100ddc9e-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguapina Kullander & Lucena, 2006","Crenicichla iguapina",NA,"BR","Rio Pardo, localidade de Córrego do Franco, próximo à fóz do Córrego do Franco.","Paraná","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.798611,-48.551389,NA,NA,NA,NA,NA,NA,"2000-03-22",22,3,2000,2371047,2371047,"PRESERVED_SPECIMEN","MZUSP","ICT","60219",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:16.936,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguapina Kullander & Lucena 2006","Crenicichla iguapina","Valid","Crenicichla iguapina Kullander & Lucena 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguapina"
4855993993,"fef834cd-98f0-4095-af8a-a8c66c1eff24","0cdbb4b0-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla jaguarensis",NA,"BR","Guaíra","Paraná","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.083333,-54.266667,NA,NA,NA,NA,NA,NA,"1969-12-05",5,12,1969,2370980,2370980,"PRESERVED_SPECIMEN","MZUSP","ICT","35778",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:26.103,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
4855993992,"fef834cd-98f0-4095-af8a-a8c66c1eff24","0cdbb2d0-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jupiaensis Britski & Luengo, 1968","Crenicichla jupiaensis",NA,"BR","Guaíra","Paraná","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.083333,-54.266667,NA,NA,NA,NA,NA,NA,"1969-12-05",5,12,1969,2370917,2370917,"PRESERVED_SPECIMEN","MZUSP","ICT","35776",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:20.779,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla jupiaensis Britski & Luengo 1968","Crenicichla jupiaensis","Valid","Crenicichla jupiaensis Britski & Luengo 1968","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jupiaensis"
4855992146,"fef834cd-98f0-4095-af8a-a8c66c1eff24","0d643dd0-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguapina Kullander & Lucena, 2006","Crenicichla iguapina",NA,"BR","5-6.ii.1988:, Rio Pardo, bairro Água do Padre, estrada Iporanga/Barra do Turvo, 14 km de Barra do Turvo.","São Paulo","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.7,-48.583333,NA,NA,NA,NA,NA,NA,"1988-02-05",5,2,1988,2371047,2371047,"PRESERVED_SPECIMEN","MZUSP","ICT","38585",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:15.717,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguapina Kullander & Lucena 2006","Crenicichla iguapina","Valid","Crenicichla iguapina Kullander & Lucena 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguapina"
4855976255,"fef834cd-98f0-4095-af8a-a8c66c1eff24","ea04bc3a-a3d4-4e11-b9c9-d737e5cb25c5","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla yaha Casciotta, Almirón & Gómez, 2006","Crenicichla yaha",NA,"BR","Reservatório Caxias, afluente do rio Iguaçu, bacia do Rio Iguaçu, divisa de Nova Prata do Iguaçu","Paraná","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-25.536667,-53.486389,NA,NA,NA,NA,NA,NA,"2002-02",NA,2,2002,2370947,2370947,"PRESERVED_SPECIMEN","MZUSP","ICT","124938",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:22.884,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla yaha Casciotta, Almirón & Gómez 2006","Crenicichla yaha","Valid","Crenicichla yaha Casciotta, Almirón & Gómez 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla yaha"
4855970904,"fef834cd-98f0-4095-af8a-a8c66c1eff24","11777fea-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguapina Kullander & Lucena, 2006","Crenicichla iguapina",NA,"BR","Rio Carumbe, próx. à foz no Ribeira de Iguape, 2 km da cidade de Adrianópolis.","Paraná","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.667778,-48.984444,NA,NA,NA,NA,NA,NA,"2001-08-10",10,8,2001,2371047,2371047,"PRESERVED_SPECIMEN","MZUSP","ICT","70635",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:29.449,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguapina Kullander & Lucena 2006","Crenicichla iguapina","Valid","Crenicichla iguapina Kullander & Lucena 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguapina"
4855970903,"fef834cd-98f0-4095-af8a-a8c66c1eff24","11777c98-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguapina Kullander & Lucena, 2006","Crenicichla iguapina",NA,"BR","Rio João Surra, afl. Rio Pardo, próx. à Sede do Parque das Lauraceas. (fora do Parque).","Paraná","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.707222,-48.659167,NA,NA,NA,NA,NA,NA,"2001-08-10",10,8,2001,2371047,2371047,"PRESERVED_SPECIMEN","MZUSP","ICT","70633",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:21.478,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguapina Kullander & Lucena 2006","Crenicichla iguapina","Valid","Crenicichla iguapina Kullander & Lucena 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguapina"
4855958859,"fef834cd-98f0-4095-af8a-a8c66c1eff24","0b849992-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lacustris (Castelnau, 1855)","Crenicichla lacustris",NA,"BR","Arroio Guaçu, a montante da cachoeira.","Paraná","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.416667,-54.033333,NA,NA,NA,NA,NA,NA,"1979",NA,NA,1979,2370975,2370975,"PRESERVED_SPECIMEN","MZUSP","ICT","21822",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:15.22,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla lacustris (Castelnau 1855)","Crenicichla lacustris","Valid","Crenicichla lacustris (Castelnau 1855)","freshwater, brackish","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla lacustris"
4855958697,"fef834cd-98f0-4095-af8a-a8c66c1eff24","0b7424d6-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla niederleinii (Holmberg, 1891)","Crenicichla niederleinii",NA,"BR","Rio Paraná, abaixo de Sete Quedas. Período da coleta: 1977 a 1980","Paraná","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.166667,-54.316667,NA,NA,NA,NA,NA,NA,"1977",NA,NA,1977,2371014,2371014,"PRESERVED_SPECIMEN","MZUSP","ICT","21146",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:23.448,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla niederleinii (Holmberg 1891)","Crenicichla niederleinii","Uncertain","Crenicichla niederleinii (Holmberg 1891) (Uncertain status)","Not found","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla niederleinii"
4855951824,"fef834cd-98f0-4095-af8a-a8c66c1eff24","1043e141-f189-49d8-920e-1bda605b90d6","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis",NA,"BR","Reservatório Caxias, afluente do rio Iguaçu, bacia do Rio Iguaçu, divisa de Nova Prata do Iguaçu","Paraná","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-25.536667,-53.486389,NA,NA,NA,NA,NA,NA,"1997-10",NA,10,1997,2370942,2370942,"PRESERVED_SPECIMEN","MZUSP","ICT","124939",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:26.207,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4855950449,"fef834cd-98f0-4095-af8a-a8c66c1eff24","100f971e-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguapina Kullander & Lucena, 2006","Crenicichla iguapina",NA,"BR","Primeiro Ribeirão, afl. Rio Pardo, estr. Barra do Turvo - Ribeirão do Meio","São Paulo","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.756111,-48.49,NA,NA,NA,NA,NA,NA,"2000-03-22",22,3,2000,2371047,2371047,"PRESERVED_SPECIMEN","MZUSP","ICT","60286",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:16.908,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguapina Kullander & Lucena 2006","Crenicichla iguapina","Valid","Crenicichla iguapina Kullander & Lucena 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguapina"
4855950422,"fef834cd-98f0-4095-af8a-a8c66c1eff24","100c5806-6342-11e3-8777-4abac6b229b7","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguapina Kullander & Lucena, 2006","Crenicichla iguapina",NA,"BR","Córrego do Franco, loc. Córrego do Franco (Parque das Lauráceas) próx. Sub-sede do Turvo.","Paraná","PRESENT",NA,"c461e0ec-aaa8-4601-bae9-4b08d6e804f1",-24.797222,-48.551389,NA,NA,NA,NA,NA,NA,"2000-03-22",22,3,2000,2371047,2371047,"PRESERVED_SPECIMEN","MZUSP","ICT","60166",NA,NA,NA,"CC_BY_4_0","Museu de Zoologia da USP",NA,NA,NA,2025-05-30 13:45:23.896,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguapina Kullander & Lucena 2006","Crenicichla iguapina","Valid","Crenicichla iguapina Kullander & Lucena 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguapina"
